Date,price_24k,price_22k,price_18k
2023-07-05,5061.19,4636.05,3795.9
2023-07-06,5056.2,4631.48,3792.15
2023-07-07,5125.74,4695.18,3844.31
2023-07-10,5113.07,4683.57,3834.8
2023-07-11,5124.22,4693.78,3843.16
2023-07-12,5182.4,4747.08,3886.8
2023-07-13,5165.27,4731.39,3873.95
2023-07-14,5169.47,4735.23,3877.1
2023-07-17,5152.05,4719.28,3864.04
2023-07-18,5216.53,4778.34,3912.39
2023-07-19,5218.19,4779.87,3913.65
2023-07-20,5193.05,4756.83,3894.79
2023-07-21,5183.8,4748.36,3887.85
2023-07-24,5167.44,4733.38,3875.58
2023-07-25,5161.08,4727.55,3870.81
2023-07-26,5187.57,4751.81,3890.68
2023-07-27,5127.24,4696.55,3845.43
2023-07-28,5191.95,4755.82,3893.96
2023-07-31,5210.96,4773.24,3908.22
2023-08-01,5130.94,4699.94,3848.2
2023-08-02,5126.82,4696.17,3845.12
2023-08-03,5139.0,4707.32,3854.25
2023-08-04,5162.39,4728.75,3871.79
2023-08-07,5140.62,4708.81,3855.47
2023-08-08,5118.91,4688.92,3839.18
2023-08-09,5101.72,4673.17,3826.29
2023-08-10,5100.37,4671.94,3825.27
2023-08-11,5092.29,4664.53,3819.21
2023-08-14,5092.15,4664.41,3819.11
2023-08-15,5091.12,4663.46,3818.34
2023-08-16,5071.6,4645.59,3803.7
2023-08-17,5042.1,4618.56,3781.57
2023-08-18,5039.04,4615.76,3779.28
2023-08-21,5062.47,4637.23,3796.86
2023-08-22,5067.48,4641.81,3800.61
2023-08-23,5124.06,4693.64,3843.04
2023-08-24,5090.66,4663.04,3817.99
2023-08-25,5077.76,4651.22,3808.32
2023-08-28,5097.24,4669.07,3822.93
2023-08-29,5148.36,4715.9,3861.27
2023-08-30,5156.8,4723.63,3867.6
2023-08-31,5153.44,4720.55,3865.08
2023-09-01,5156.57,4723.42,3867.43
2023-09-05,5123.65,4693.26,3842.74
2023-09-06,5123.78,4693.38,3842.83
2023-09-07,5132.74,4701.59,3849.55
2023-09-08,5134.16,4702.9,3850.62
2023-09-11,5134.28,4703.0,3850.71
2023-09-12,5096.84,4668.7,3822.63
2023-09-13,5084.82,4657.69,3813.61
2023-09-14,5092.97,4665.16,3819.73
2023-09-15,5135.16,4703.81,3851.37
2023-09-18,5159.56,4726.15,3869.67
2023-09-19,5171.39,4737.0,3878.55
2023-09-20,5204.05,4766.91,3903.04
2023-09-21,5126.77,4696.12,3845.08
2023-09-22,5131.22,4700.2,3848.42
2023-09-25,5112.91,4683.43,3834.69
2023-09-26,5072.97,4646.84,3804.72
2023-09-27,5012.36,4591.32,3759.27
2023-09-28,4977.82,4559.68,3733.36
2023-09-29,4943.14,4527.92,3707.36
2023-10-02,4885.42,4475.05,3664.07
2023-10-03,4890.05,4479.28,3667.53
2023-10-04,4866.12,4457.37,3649.59
2023-10-05,4873.89,4464.48,3655.41
2023-10-06,4897.14,4485.78,3672.86
2023-10-09,4942.82,4527.62,3707.11
2023-10-10,4982.27,4563.76,3736.7
2023-10-11,5012.66,4591.59,3759.49
2023-10-12,5001.35,4581.23,3751.01
2023-10-13,5159.55,4726.14,3869.66
2023-10-16,5143.91,4711.82,3857.93
2023-10-17,5143.08,4711.06,3857.31
2023-10-18,5234.35,4794.67,3925.76
2023-10-19,5269.69,4827.04,3952.27
2023-10-20,5298.12,4853.07,3973.59
2023-10-23,5283.93,4840.08,3962.95
2023-10-24,5272.17,4829.31,3954.13
2023-10-25,5293.81,4849.13,3970.36
2023-10-26,5313.79,4867.43,3985.34
2023-10-27,5324.66,4877.39,3993.5
2023-10-30,5353.41,4903.72,4015.06
2023-10-31,5316.45,4869.87,3987.34
2023-11-01,5298.08,4853.04,3973.56
2023-11-02,5438.65,4981.81,4078.99
2023-11-03,5330.17,4882.44,3997.63
2023-11-06,5298.02,4852.98,3973.51
2023-11-07,5262.51,4820.46,3946.89
2023-11-08,5222.2,4783.53,3916.65
2023-11-09,5255.23,4813.8,3941.43
2023-11-10,5177.01,4742.14,3882.76
2023-11-13,5210.28,4772.62,3907.71
2023-11-14,5247.55,4806.75,3935.66
2023-11-15,5229.39,4790.12,3922.04
2023-11-16,5305.93,4860.24,3979.45
2023-11-17,5295.58,4850.75,3971.69
2023-11-20,5296.05,4851.18,3972.04
2023-11-21,5355.86,4905.97,4016.9
2023-11-22,5336.2,4887.96,4002.15
2023-11-24,5365.03,4914.37,4023.78
2023-11-27,5388.85,4936.19,4041.64
2023-11-28,5466.86,5007.65,4100.15
2023-11-29,5490.22,5029.05,4117.67
2023-11-30,5460.33,5001.67,4095.25
2023-12-01,5549.97,5083.77,4162.48
2023-12-04,5415.56,4960.65,4061.67
2023-12-05,5413.46,4958.73,4060.09
2023-12-06,5439.03,4982.15,4079.27
2023-12-07,5435.71,4979.11,4076.78
2023-12-08,5355.28,4905.44,4016.46
2023-12-11,5305.66,4859.99,3979.25
2023-12-12,5299.62,4854.45,3974.72
2023-12-13,5315.03,4868.56,3986.27
2023-12-14,5436.23,4979.59,4077.17
2023-12-15,5412.6,4957.94,4059.45
2023-12-18,5409.92,4955.49,4057.44
2023-12-19,5446.78,4989.25,4085.08
2023-12-20,5435.08,4978.53,4076.31
2023-12-21,5458.88,5000.33,4094.16
2023-12-22,5498.1,5036.26,4123.57
2023-12-26,5503.73,5041.42,4127.8
2023-12-27,5567.81,5100.11,4175.85
2023-12-28,5552.04,5085.67,4164.03
2023-12-29,5457.25,4998.84,4092.94
2024-01-02,5522.32,5058.44,4141.74
2024-01-03,5445.09,4987.7,4083.82
2024-01-04,5470.78,5011.24,4103.09
2024-01-05,5465.96,5006.82,4099.47
2024-01-08,5420.45,4965.14,4065.34
2024-01-09,5410.77,4956.27,4058.08
2024-01-10,5403.45,4949.56,4052.59
2024-01-11,5376.84,4925.18,4032.63
2024-01-12,5466.65,5007.45,4099.99
2024-01-16,5397.24,4943.87,4047.93
2024-01-17,5349.69,4900.31,4012.27
2024-01-18,5398.18,4944.73,4048.64
2024-01-19,5418.2,4963.07,4063.65
2024-01-22,5397.95,4944.53,4048.47
2024-01-23,5406.45,4952.31,4054.84
2024-01-24,5388.45,4935.82,4041.34
2024-01-25,5388.45,4935.82,4041.34
2024-01-26,5391.32,4938.45,4043.49
2024-01-29,5412.16,4957.54,4059.12
2024-01-30,5431.08,4974.87,4073.31
2024-01-31,5473.4,5013.63,4105.05
2024-02-01,5481.99,5021.5,4111.49
2024-02-02,5428.61,4972.61,4071.46
2024-02-05,5405.55,4951.49,4054.17
2024-02-06,5435.87,4979.25,4076.9
2024-02-07,5435.57,4978.98,4076.68
2024-02-08,5423.77,4968.17,4067.83
2024-02-09,5398.24,4944.79,4048.68
2024-02-12,5386.53,4934.06,4039.9
2024-02-13,5317.45,4870.78,3988.08
2024-02-14,5315.91,4869.37,3986.93
2024-02-15,5345.4,4896.38,4009.05
2024-02-16,5368.33,4917.39,4026.25
2024-02-20,5411.77,4957.18,4058.83
2024-02-21,5385.42,4933.04,4039.06
2024-02-22,5385.59,4933.2,4039.19
2024-02-23,5431.65,4975.4,4073.74
2024-02-26,5405.36,4951.31,4054.02
2024-02-27,5418.07,4962.95,4063.55
2024-02-28,5421.69,4966.27,4066.27
2024-02-29,5453.18,4995.11,4089.88
2024-03-01,5562.9,5095.62,4172.18
2024-03-04,5640.63,5166.81,4230.47
2024-03-05,5687.13,5209.41,4265.35
2024-03-06,5730.13,5248.8,4297.6
2024-03-07,5746.09,5263.42,4309.57
2024-03-08,5796.27,5309.38,4347.2
2024-03-11,5806.63,5318.87,4354.97
2024-03-12,5749.65,5266.68,4312.24
2024-03-13,5793.54,5306.89,4345.16
2024-03-14,5760.24,5276.38,4320.18
2024-03-15,5754.39,5271.02,4315.79
2024-03-18,5758.13,5274.45,4318.6
2024-03-19,5744.65,5262.1,4308.49
2024-03-20,5761.32,5277.37,4320.99
2024-03-21,5827.59,5338.07,4370.69
2024-03-22,5774.63,5289.56,4330.98
2024-03-25,5844.98,5354.0,4383.74
2024-03-26,5834.81,5344.68,4376.1
2024-03-27,5869.97,5376.89,4402.48
2024-03-28,5943.17,5443.95,4457.38
2024-04-01,5994.35,5490.83,4495.77
2024-04-02,6063.28,5553.97,4547.46
2024-04-03,6148.47,5632.0,4611.35
2024-04-04,6135.16,5619.8,4601.37
2024-04-05,6241.88,5717.56,4681.41
2024-04-08,6244.41,5719.88,4683.31
2024-04-09,6273.97,5746.95,4705.47
2024-04-10,6233.36,5709.76,4675.02
2024-04-11,6315.05,5784.59,4736.29
2024-04-12,6314.0,5783.63,4735.5
2024-04-15,6359.64,5825.43,4769.73
2024-04-16,6418.77,5879.59,4814.08
2024-04-17,6379.8,5843.9,4784.85
2024-04-18,6402.83,5864.99,4802.12
2024-04-19,6442.18,5901.04,4831.63
2024-04-22,6252.39,5727.19,4689.29
2024-04-23,6240.39,5716.2,4680.29
2024-04-24,6224.12,5701.3,4668.09
2024-04-25,6242.61,5718.23,4681.96
2024-04-26,6253.09,5727.83,4689.82
2024-04-29,6289.06,5760.78,4716.79
2024-04-30,6147.86,5631.44,4610.89
2024-05-01,6174.16,5655.53,4630.62
2024-05-02,6165.48,5647.58,4624.11
2024-05-03,6164.94,5647.08,4623.7
2024-05-06,6223.58,5700.8,4667.68
2024-05-07,6213.33,5691.41,4660.0
2024-05-08,6208.82,5687.28,4656.61
2024-05-09,6258.05,5732.37,4693.53
2024-05-10,6352.13,5818.55,4764.1
2024-05-13,6273.32,5746.36,4704.99
2024-05-14,6318.32,5787.58,4738.74
2024-05-15,6414.53,5875.71,4810.9
2024-05-16,6382.05,5845.96,4786.54
2024-05-17,6473.44,5929.67,4855.08
2024-05-20,6518.39,5970.85,4888.79
2024-05-21,6486.86,5941.96,4865.14
2024-05-22,6399.94,5862.34,4799.95
2024-05-23,6251.02,5725.94,4688.27
2024-05-24,6245.78,5721.13,4684.33
2024-05-28,6295.91,5767.05,4721.93
2024-05-29,6260.65,5734.76,4695.49
2024-05-30,6279.59,5752.11,4709.69
2024-05-31,6222.65,5699.94,4666.99
2024-06-03,6295.94,5767.08,4721.95
2024-06-04,6212.6,5690.74,4659.45
2024-06-05,6329.58,5797.89,4747.18
2024-06-06,6354.19,5820.44,4765.64
2024-06-07,6186.51,5666.85,4639.88
2024-06-10,6197.27,5676.7,4647.95
2024-06-11,6196.89,5676.35,4647.67
2024-06-12,6278.46,5751.07,4708.85
2024-06-13,6177.62,5658.7,4633.21
2024-06-14,6260.5,5734.62,4695.37
2024-06-17,6211.69,5689.9,4658.76
2024-06-18,6256.91,5731.33,4692.69
2024-06-20,6312.89,5782.6,4734.66
2024-06-21,6226.14,5703.14,4669.6
2024-06-24,6259.77,5733.95,4694.82
2024-06-25,6216.16,5694.0,4662.12
2024-06-26,6166.09,5648.13,4624.56
2024-06-27,6246.33,5721.64,4684.75
2024-06-28,6245.23,5720.63,4683.93
2024-07-01,6238.73,5714.67,4679.04
2024-07-02,6231.91,5708.43,4673.93
2024-07-03,6333.5,5801.49,4750.12
2024-07-05,6411.63,5873.05,4808.72
2024-07-08,6320.62,5789.69,4740.47
2024-07-09,6332.67,5800.73,4749.5
2024-07-10,6367.84,5832.94,4775.88
2024-07-11,6482.96,5938.39,4862.22
2024-07-12,6482.02,5937.53,4861.52
2024-07-15,6506.06,5959.55,4879.55
2024-07-16,6617.46,6061.59,4963.09
2024-07-17,6592.46,6038.69,4944.34
2024-07-18,6587.75,6034.38,4940.81
2024-07-19,6444.35,5903.02,4833.26
2024-07-22,6439.24,5898.34,4829.43
2024-07-23,6468.6,5925.24,4851.45
2024-07-24,6494.76,5949.2,4871.07
2024-07-25,6332.25,5800.34,4749.19
2024-07-26,6407.49,5869.26,4805.62
2024-07-29,6399.48,5861.92,4799.61
2024-07-30,6475.8,5931.83,4856.85
2024-07-31,6532.79,5984.04,4899.59
2024-08-01,6554.02,6003.48,4915.51
2024-08-02,6531.02,5982.41,4898.26
2024-08-05,6465.74,5922.62,4849.3
2024-08-06,6452.35,5910.35,4839.26
2024-08-07,6450.93,5909.05,4838.19
2024-08-08,6537.05,5987.94,4902.79
2024-08-09,6567.42,6015.75,4925.56
2024-08-12,6646.13,6087.86,4984.6
2024-08-13,6653.0,6094.14,4989.75
2024-08-14,6578.74,6026.12,4934.05
2024-08-15,6622.74,6066.43,4967.06
2024-08-16,6743.72,6177.25,5057.79
2024-08-19,6747.65,6180.85,5060.74
2024-08-20,6772.37,6203.49,5079.28
2024-08-21,6756.55,6189.0,5067.41
2024-08-22,6685.79,6124.18,5014.34
2024-08-23,6769.55,6200.9,5077.16
2024-08-26,6784.38,6214.49,5088.29
2024-08-27,6785.45,6215.48,5089.09
2024-08-28,6748.05,6181.21,5061.04
2024-08-29,6816.31,6243.74,5112.23
2024-08-30,6726.5,6161.47,5044.87
2024-09-03,6718.55,6154.2,5038.92
2024-09-04,6729.84,6164.54,5047.38
2024-09-05,6781.03,6211.42,5085.77
2024-09-06,6732.78,6167.23,5049.59
2024-09-09,6755.11,6187.68,5066.33
2024-09-10,6783.33,6213.53,5087.5
2024-09-11,6782.88,6213.11,5087.16
2024-09-12,6889.32,6310.62,5166.99
2024-09-13,6965.8,6380.68,5224.35
2024-09-16,6959.23,6374.65,5219.42
2024-09-17,6915.74,6334.82,5186.81
2024-09-18,6923.63,6342.04,5192.72
2024-09-19,6963.66,6378.71,5222.74
2024-09-20,7043.01,6451.39,5282.25
2024-09-23,7049.97,6457.78,5287.48
2024-09-24,7122.45,6524.17,5341.84
2024-09-25,7144.63,6544.48,5358.47
2024-09-26,7178.23,6575.26,5383.67
2024-09-27,7108.8,6511.67,5331.6
2024-09-30,7095.18,6499.18,5321.38
2024-10-01,7188.66,6584.81,5391.5
2024-10-02,7138.03,6538.44,5353.53
2024-10-03,7169.06,6566.86,5376.79
2024-10-04,7146.21,6545.93,5359.66
2024-10-07,7145.07,6544.89,5358.8
2024-10-08,7059.21,6466.24,5294.41
2024-10-09,7030.77,6440.18,5273.07
2024-10-10,7072.48,6478.39,5304.36
2024-10-11,7172.66,6570.16,5379.5
2024-10-14,7165.14,6563.26,5373.85
2024-10-15,7191.69,6587.59,5393.77
2024-10-16,7226.4,6619.38,5419.8
2024-10-17,7270.88,6660.12,5453.16
2024-10-18,7333.48,6717.46,5500.11
2024-10-21,7360.18,6741.93,5520.14
2024-10-22,7417.64,6794.56,5563.23
2024-10-23,7338.0,6721.61,5503.5
2024-10-24,7391.98,6771.05,5543.99
2024-10-25,7409.45,6787.06,5557.09
2024-10-28,7416.64,6793.64,5562.48
2024-10-29,7485.66,6856.86,5614.24
2024-10-30,7538.8,6905.54,5654.1
2024-10-31,7403.06,6781.21,5552.3
2024-11-01,7404.09,6782.14,5553.06
2024-11-04,7401.03,6779.34,5550.77
2024-11-05,7414.06,6791.28,5560.54
2024-11-06,7214.26,6608.26,5410.69
2024-11-07,7309.26,6695.28,5481.94
2024-11-08,7284.5,6672.6,5463.37
2024-11-11,7084.11,6489.04,5313.08
2024-11-12,7054.86,6462.25,5291.15
2024-11-13,7002.67,6414.44,5252.0
2024-11-14,6970.76,6385.22,5228.07
2024-11-15,6968.17,6382.84,5226.13
2024-11-18,7090.42,6494.83,5317.82
2024-11-19,7128.56,6529.77,5346.42
2024-11-20,7185.74,6582.14,5389.31
2024-11-21,7249.35,6640.4,5437.01
2024-11-22,7361.06,6742.73,5520.8
2024-11-25,7103.77,6507.05,5327.83
2024-11-26,7108.34,6511.24,5331.26
2024-11-27,7158.26,6556.96,5368.69
2024-11-29,7215.94,6609.8,5411.96
2024-12-02,7163.16,6561.45,5372.37
2024-12-03,7205.11,6599.88,5403.83
2024-12-04,7225.3,6618.37,5418.97
2024-12-05,7153.26,6552.39,5364.94
2024-12-06,7183.97,6580.52,5387.98
2024-12-09,7254.05,6644.71,5440.54
2024-12-10,7358.79,6740.65,5519.09
2024-12-11,7459.89,6833.26,5594.91
2024-12-12,7332.08,6716.19,5499.06
2024-12-13,7244.62,6636.07,5433.46
2024-12-16,7228.9,6621.67,5421.67
2024-12-17,7219.61,6613.17,5414.71
2024-12-18,7197.89,6593.26,5398.41
2024-12-19,7097.79,6501.57,5323.34
2024-12-20,7207.35,6601.94,5405.52
2024-12-23,7134.3,6535.02,5350.73
2024-12-24,7168.3,6566.16,5376.22
2024-12-26,7246.42,6637.72,5434.81
2024-12-27,7174.27,6571.63,5380.7
2024-12-30,7154.32,6553.36,5365.74
2024-12-31,7251.6,6642.46,5438.7
2025-01-02,7333.44,6717.43,5500.08
2025-01-03,7296.66,6683.74,5472.49
2025-01-06,7274.63,6663.56,5455.97
2025-01-07,7318.4,6703.66,5488.8
2025-01-08,7350.67,6733.21,5513.0
2025-01-09,7412.62,6789.96,5559.47
2025-01-10,7481.93,6853.45,5611.45
2025-01-13,7408.29,6785.99,5556.21
2025-01-14,7459.19,6832.62,5594.39
2025-01-15,7546.65,6912.73,5659.99
2025-01-16,7631.75,6990.68,5723.81
2025-01-17,7641.36,6999.49,5731.02
2025-01-21,7636.17,6994.73,5727.13
2025-01-22,7692.52,7046.35,5769.39
2025-01-23,7681.86,7036.58,5761.39
2025-01-24,7718.44,7070.09,5788.83
2025-01-27,7586.95,6949.65,5690.21
2025-01-28,7691.76,7045.66,5768.82
2025-01-29,7708.5,7060.99,5781.38
2025-01-30,7863.63,7203.09,5897.72
2025-01-31,7834.96,7176.82,5876.22
2025-02-03,7886.1,7223.67,5914.58
2025-02-04,7975.81,7305.84,5981.86
2025-02-05,8044.2,7368.49,6033.15
2025-02-06,8019.23,7345.62,6014.42
2025-02-07,8074.39,7396.15,6055.8
2025-02-10,8199.7,7510.93,6149.78
2025-02-11,8192.48,7504.31,6144.36
2025-02-12,8119.14,7437.14,6089.36
2025-02-13,8172.22,7485.75,6129.16
2025-02-14,8042.96,7367.35,6032.22
2025-02-18,8186.33,7498.68,6139.75
2025-02-19,8155.3,7470.26,6116.48
2025-02-20,8211.49,7521.72,6158.62
2025-02-21,8164.97,7479.11,6123.73
2025-02-24,8201.01,7512.12,6150.76
2025-02-25,8095.28,7415.27,6071.46
2025-02-26,8166.23,7480.27,6124.68
2025-02-27,8079.67,7400.98,6059.75
2025-02-28,7964.67,7295.64,5973.51
2025-03-03,8127.33,7444.64,6095.5
2025-03-04,8169.31,7483.09,6126.98
2025-03-05,8174.76,7488.08,6131.07
2025-03-06,8147.68,7463.27,6110.76
2025-03-07,8136.8,7453.31,6102.6
2025-03-10,8093.31,7413.47,6069.98
2025-03-11,8180.97,7493.76,6135.72
2025-03-12,8239.9,7547.75,6179.93
2025-03-13,8380.1,7676.17,6285.08
2025-03-14,8368.45,7665.5,6276.34
2025-03-17,8385.46,7681.08,6289.09
2025-03-18,8481.36,7768.93,6361.02
2025-03-19,8450.38,7740.55,6337.78
2025-03-20,8438.43,7729.6,6328.82
2025-03-21,8377.82,7674.09,6283.37
2025-03-24,8329.85,7630.14,6247.39
2025-03-25,8314.93,7616.48,6236.2
2025-03-26,8312.89,7614.61,6234.67
2025-03-27,8470.72,7759.18,6353.04
2025-03-28,8503.78,7789.46,6377.83
2025-03-31,8588.12,7866.72,6441.09
2025-04-01,8570.3,7850.4,6427.73
2025-04-02,8642.34,7916.39,6481.76
2025-04-03,8528.36,7811.98,6396.27
2025-04-04,8258.62,7564.9,6193.97
2025-04-07,8115.57,7433.86,6086.68
2025-04-08,8210.09,7520.44,6157.57
2025-04-09,8493.88,7780.4,6370.41
2025-04-10,8745.24,8010.64,6558.93
2025-04-11,8936.24,8185.59,6702.18
2025-04-14,8881.04,8135.03,6660.78
2025-04-15,8904.22,8156.27,6678.16
2025-04-16,9168.69,8398.52,6876.52
2025-04-17,9108.06,8342.98,6831.04
2025-04-21,9376.45,8588.83,7032.34
2025-04-22,9311.12,8528.98,6983.34
2025-04-23,8977.99,8223.84,6733.49
2025-04-24,9159.28,8389.9,6869.46
2025-04-25,8997.33,8241.56,6748.0
2025-04-28,9148.33,8379.87,6861.25
2025-04-29,9086.76,8323.47,6815.07
2025-04-30,9050.09,8289.88,6787.57
2025-05-01,8723.94,7991.13,6542.96
2025-05-02,8800.66,8061.4,6600.49
2025-05-05,8998.73,8242.83,6749.05
2025-05-06,9237.25,8461.32,6927.94
2025-05-07,9218.25,8443.91,6913.68
2025-05-08,8989.61,8234.48,6742.21
2025-05-09,9231.07,8455.66,6923.3
2025-05-12,8841.92,8099.2,6631.44
2025-05-13,8851.56,8108.02,6638.67
2025-05-14,8700.33,7969.51,6525.25
2025-05-15,8852.06,8108.48,6639.04
2025-05-16,8741.32,8007.05,6555.99
2025-05-19,8875.91,8130.33,6656.93
2025-05-20,9003.68,8247.38,6752.76
2025-05-21,9100.73,8336.27,6825.55
2025-05-22,9060.78,8299.67,6795.58
2025-05-23,9297.51,8516.52,6973.13
2025-05-27,9032.6,8273.86,6774.45
2025-05-28,9038.96,8279.69,6779.22
2025-05-29,9106.16,8341.25,6829.62
2025-05-30,9026.15,8267.95,6769.61
2025-06-02,9268.03,8489.52,6951.02
2025-06-03,9194.64,8422.29,6895.98
2025-06-04,9296.02,8515.15,6972.01
2025-06-05,9254.24,8476.88,6940.68
2025-06-06,9174.05,8403.43,6880.54
2025-06-09,9190.13,8418.16,6892.6
2025-06-10,9156.11,8387.0,6867.08
2025-06-11,9146.19,8377.91,6859.65
2025-06-12,9290.43,8510.03,6967.82
2025-06-13,9452.76,8658.73,7089.57
2025-06-16,9418.13,8627.01,7063.6
2025-06-17,9375.17,8587.65,7031.38
2025-06-18,9412.2,8621.57,7059.15
2025-06-20,9375.89,8588.31,7031.92
2025-06-23,9402.23,8612.44,7051.67
2025-06-24,9197.34,8424.76,6898.0
2025-06-25,9189.12,8417.24,6891.84
2025-06-26,9217.66,8443.37,6913.24
2025-06-27,9016.54,8259.15,6762.41
2025-06-30,9051.2,8290.9,6788.4
2025-07-01,9195.17,8422.77,6896.38
2025-07-02,9218.64,8444.28,6913.98
2025-07-03,9178.98,8407.95,6884.24
2025-07-04,9141.28,8373.42,6855.96
2025-07-07,9159.44,8390.05,6869.58
2025-07-08,9132.25,8365.14,6849.19
2025-07-09,9125.3,8358.77,6843.97
2025-07-10,9141.4,8373.52,6856.05
2025-07-11,9250.6,8473.55,6937.95
2025-07-14,9247.51,8470.72,6935.64
2025-07-15,9203.39,8430.3,6902.54
2025-07-16,9268.79,8490.21,6951.59
2025-07-17,9222.92,8448.2,6917.19
2025-07-18,9275.93,8496.75,6956.95
2025-07-21,9422.38,8630.9,7066.78
2025-07-22,9530.85,8730.26,7148.14
2025-07-23,9421.97,8630.52,7066.47
2025-07-24,9363.9,8577.33,7022.92
2025-07-25,9264.51,8486.29,6948.38
2025-07-28,9203.38,8430.3,6902.54
2025-07-29,9272.16,8493.3,6954.12
2025-07-30,9225.42,8450.49,6919.07
2025-07-31,9287.11,8507.0,6965.33
2025-08-01,9416.57,8625.58,7062.43
2025-08-04,9465.19,8670.11,7098.89
2025-08-05,9556.69,8753.92,7167.51
2025-08-06,9532.82,8732.06,7149.62
2025-08-07,9594.38,8788.45,7195.79
2025-08-08,9667.45,8855.38,7250.59
2025-08-11,9431.64,8639.38,7073.73
2025-08-12,9438.8,8645.94,7079.1
2025-08-13,9458.98,8664.42,7094.23
2025-08-14,9377.18,8589.5,7032.89
2025-08-15,9405.37,8615.32,7054.03
2025-08-18,9374.07,8586.65,7030.55
2025-08-19,9299.39,8518.24,6974.54
2025-08-20,9360.37,8574.1,7020.28
2025-08-21,9335.64,8551.44,7001.73
2025-08-22,9470.41,8674.89,7102.81
2025-08-25,9472.71,8677.0,7104.53
2025-08-26,9544.6,8742.85,7158.45
2025-08-27,9588.8,8783.34,7191.6
2025-08-28,9671.85,8859.42,7253.89
2025-08-29,9782.41,8960.69,7336.81
2025-09-02,10042.35,9198.79,7531.76
2025-09-03,10165.91,9311.98,7624.43
2025-09-04,10096.96,9248.81,7572.72
2025-09-05,10245.1,9384.52,7683.83
2025-09-08,10314.94,9448.48,7736.2
2025-09-09,10305.57,9439.9,7729.18
2025-09-10,10334.28,9466.2,7750.71
2025-09-11,10295.99,9431.13,7721.99
2025-09-12,10356.51,9486.57,7767.38
2025-09-15,10450.74,9572.88,7838.06
2025-09-16,10451.52,9573.59,7838.64
2025-09-17,10403.12,9529.26,7802.34
2025-09-18,10298.53,9433.45,7723.89
2025-09-19,10412.06,9537.45,7809.05
2025-09-22,10595.36,9705.35,7946.52
2025-09-23,10733.31,9831.72,8049.99
2025-09-24,10656.05,9760.94,7992.03
2025-09-25,10666.22,9770.26,7999.66
2025-09-26,10775.16,9870.04,8081.37
2025-09-29,10893.47,9978.42,8170.11
2025-09-30,10953.63,10033.53,8215.22
2025-10-01,11046.71,10118.79,8285.03
2025-10-02,10947.84,10028.22,8210.88
2025-10-03,11069.67,10139.81,8302.25
2025-10-06,11264.67,10318.43,8448.5
2025-10-07,11343.04,10390.23,8507.28
2025-10-08,11536.1,10567.06,8652.07
2025-10-09,11263.73,10317.58,8447.8
2025-10-10,11359.49,10405.29,8519.62
2025-10-13,11724.35,10739.5,8793.26
2025-10-14,11797.97,10806.94,8848.48
2025-10-15,11922.63,10921.13,8941.97
2025-10-16,12083.6,11068.58,9062.7
2025-10-17,11853.08,10857.42,8889.81
2025-10-20,12269.14,11238.53,9201.85
2025-10-21,11549.41,10579.26,8662.06
2025-10-22,11442.88,10481.68,8582.16
2025-10-23,11637.68,10660.12,8728.26
2025-10-24,11622.78,10646.46,8717.08
2025-10-27,11300.43,10351.19,8475.32
2025-10-28,11249.75,10304.77,8437.31
2025-10-29,11299.82,10350.63,8474.86
2025-10-30,11365.19,10410.52,8523.89
2025-10-31,11347.93,10394.7,8510.95
2025-11-03,11417.63,10458.55,8563.22
2025-11-04,11260.9,10314.98,8445.67
2025-11-05,11354.99,10401.17,8516.24
2025-11-06,11331.44,10379.6,8498.58
2025-11-07,11401.89,10444.13,8551.42
2025-11-10,11720.35,10735.84,8790.26
2025-11-11,11712.58,10728.73,8784.44
2025-11-12,11958.41,10953.91,8968.81
2025-11-13,11925.8,10924.04,8944.35
2025-11-14,11672.15,10691.69,8754.11
2025-11-17,11599.5,10625.14,8699.62
2025-11-18,11573.52,10601.34,8680.14
2025-11-19,11609.89,10634.65,8707.41
2025-11-20,11540.45,10571.05,8655.34
2025-11-21,11624.78,10648.3,8718.59
2025-11-24,11792.03,10801.5,8844.02
2025-11-25,11863.64,10867.09,8897.73
2025-11-26,11938.53,10935.69,8953.9
2025-11-28,12119.78,11101.72,9089.83
2025-12-01,12178.1,11155.14,9133.57
2025-12-02,12062.07,11048.85,9046.55
2025-12-03,12139.77,11120.03,9104.83
2025-12-04,12210.2,11184.55,9157.65
2025-12-05,12168.14,11146.02,9126.11
2025-12-08,12107.59,11090.55,9080.69
2025-12-09,12189.94,11165.99,9142.46
2025-12-10,12131.34,11112.31,9098.51
2025-12-11,12371.85,11332.62,9278.89
2025-12-12,12477.6,11429.48,9358.2
2025-12-15,12541.61,11488.12,9406.21
2025-12-16,12562.87,11507.59,9422.15
2025-12-17,12712.41,11644.56,9534.3
2025-12-18,12614.34,11554.74,9460.76
2025-12-19,12655.86,11592.77,9491.9
2025-12-22,12799.29,11724.15,9599.47
2025-12-23,12914.18,11829.39,9685.64
2025-12-24,12894.02,11810.92,9670.51
2025-12-26,13120.67,12018.53,9840.5
2025-12-29,12491.22,11441.96,9368.42
2025-12-30,12631.12,11570.1,9473.34
2025-12-31,12484.34,11435.65,9363.25
2026-01-02,12478.71,11430.5,9359.03
2026-01-05,12839.46,11760.94,9629.59
2026-01-06,13003.11,11910.85,9752.34
2026-01-07,12898.1,11814.66,9673.57
2026-01-08,12856.1,11776.19,9642.07
2026-01-09,12979.32,11889.06,9734.49
